cluster_id	company_id	company	patent_id	local_radius	remote_radius	number_of_inventors	locations	center_lat	center_lng	state	country	geographical_relationship	haversine_distance_to_local
4232	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	8463007	70	70	4	(32.1848 34.8713); (32.0667 34.7667); (32.0975 34.8905); (32.3329 34.8599)	32.1848	34.8713	N/A	IL	domestic	N/A
4233	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	8542900	70	70	5	(32.1848 34.8713); (32.0667 34.7667); (32.0975 34.8905); (32.3329 34.8599); (32.8156 34.9892)	32.3329	34.8599	N/A	IL	domestic	N/A
4234	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	8700130	70	70	3	(32.0667 34.7667); (32.0975 34.8905); (32.1472 34.8417)	32.0667	34.7667	N/A	IL	domestic	N/A
4235	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	8700130	70	70	1	(32.8156 34.9892)	32.8156	34.9892	N/A	IL	domestic	85.85158569877957
4236	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	8781193	70	70	4	(32.1848 34.8713); (32.0667 34.7667); (32.0975 34.8905); (32.3329 34.8599)	32.1848	34.8713	N/A	IL	domestic	N/A
4237	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9008754	70	70	4	(32.1848 34.8713); (32.0667 34.7667); (32.0975 34.8905); (32.3329 34.8599)	32.1848	34.8713	N/A	IL	domestic	N/A
4238	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9216065	70	70	2	(32.1848 34.8713); (32.0975 34.8905)	32.1848	34.8713	N/A	IL	domestic	N/A
4239	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9216065	70	70	2	(32.8156 34.9892); (32.8156 34.9892)	32.8156	34.9892	N/A	IL	domestic	71.00785276030093
4240	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9308052	70	70	1	(32.0667 34.7667)	32.0667	34.7667	N/A	IL	domestic	N/A
4241	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9629571	70	70	2	(32.0667 34.7667); (32.0975 34.8905)	32.0667	34.7667	N/A	IL	domestic	N/A
4242	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9629571	70	70	2	(32.8156 34.9892); (32.8156 34.9892)	32.8156	34.9892	N/A	IL	domestic	85.85158569877957
4243	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9717415	70	70	5	(32.1848 34.8713); (32.0667 34.7667); (32.0975 34.8905); (32.3329 34.8599); (32.8156 34.9892)	32.3329	34.8599	N/A	IL	domestic	N/A
4244	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9855384	70	70	3	(32.1848 34.8713); (32.0667 34.7667); (32.0975 34.8905)	32.1848	34.8713	N/A	IL	domestic	N/A
4245	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9855384	70	70	1	(32.8156 34.9892)	32.8156	34.9892	N/A	IL	domestic	71.00785276030093
4246	01536c72-8249-5ffd-add0-5f042d7bed6f	sync-rx	9974509	70	70	4	(32.1848 34.8713); (32.0667 34.7667); (32.0975 34.8905); (32.1848 34.8713)	32.1848	34.8713	N/A	IL	domestic	N/A
4247	016e56bb-e622-893d-f1fb-a068fca5f708	laydon composites	6217107	70	70	1	(43.4333 -79.6667)	43.4333	-79.6667	N/A	CA	domestic	N/A
4248	016e56bb-e622-893d-f1fb-a068fca5f708	laydon composites	8608122	70	70	4	(43.4333 -79.6667); (43.4333 -79.6667); (43.4333 -79.6667); (43.4333 -79.6667)	43.4333	-79.6667	N/A	CA	domestic	N/A
4249	016e56bb-e622-893d-f1fb-a068fca5f708	laydon composites	8919863	70	70	3	(43.4333 -79.6667); (43.225 -79.98); (43.15 -79.5)	43.4333	-79.6667	N/A	CA	domestic	N/A
4250	016e56bb-e622-893d-f1fb-a068fca5f708	laydon composites	9506488	70	70	4	(43.4333 -79.6667); (43.4333 -79.6667); (43.4333 -79.6667); (43.4333 -79.6667)	43.4333	-79.6667	N/A	CA	domestic	N/A
4251	016e56bb-e622-893d-f1fb-a068fca5f708	laydon composites	9956997	70	70	2	(43.4333 -79.6667); (43.4333 -79.6667)	43.4333	-79.6667	N/A	CA	domestic	N/A
4252	016e977a-e000-f5ad-79c7-f2d7d6292c19	delta nv	5179474	70	70	2	(29.7631 -95.3631); (29.6194 -95.6347)	29.7631	-95.3631	TX	US	domestic	N/A
4253	016e977a-e000-f5ad-79c7-f2d7d6292c19	delta nv	5193782	70	70	1	(29.6194 -95.6347)	29.6194	-95.6347	TX	US	domestic	N/A
4254	016e977a-e000-f5ad-79c7-f2d7d6292c19	delta nv	5197159	70	70	1	(29.7631 -95.3631)	29.7631	-95.3631	TX	US	domestic	N/A
4255	016e977a-e000-f5ad-79c7-f2d7d6292c19	delta nv	5580410	70	70	1	(37.5536 -77.4606)	37.5536	-77.4606	VA	US	domestic	N/A
4256	016e977a-e000-f5ad-79c7-f2d7d6292c19	delta nv	6252188	70	70	2	(29.7631 -95.3631); (29.7631 -95.3631)	29.7631	-95.3631	TX	US	domestic	N/A
4257	016e977a-e000-f5ad-79c7-f2d7d6292c19	delta nv	9421813	70	70	2	(40.9667 14.2); (40.9667 14.2)	40.9667	14.2	N/A	IT	domestic	N/A
4258	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	5377499	70	70	1	(41.1975 -73.965)	41.1975	-73.965	NY	US	domestic	N/A
4259	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	5502974	70	70	1	(41.1975 -73.965)	41.1975	-73.965	NY	US	domestic	N/A
4260	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	5802859	70	70	1	(41.1669 -74.0436)	41.1669	-74.0436	NY	US	domestic	N/A
4261	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	6141977	70	70	1	(41.1669 -74.0436)	41.1669	-74.0436	NY	US	domestic	N/A
4262	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	6164080	70	70	1	(30.4506 -91.1544)	30.4506	-91.1544	LA	US	domestic	N/A
4263	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	6164080	70	70	1	(35.1167 -80.7239)	35.1167	-80.7239	NC	US	domestic	1103.6480686915409
4264	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	6290778	70	70	1	(41.1669 -74.0436)	41.1669	-74.0436	NY	US	domestic	N/A
4265	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	6357240	70	70	1	(41.1669 -74.0436)	41.1669	-74.0436	NY	US	domestic	N/A
4266	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	6357240	70	70	1	(30.4506 -91.1544)	30.4506	-91.1544	LA	US	domestic	1943.3998543836728
4267	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	6505475	70	70	2	(41.1669 -74.0436); (41.2569 -73.9839)	41.1669	-74.0436	NY	US	domestic	N/A
4268	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	7059143	70	70	2	(41.1669 -74.0436); (41.2569 -73.9839)	41.1669	-74.0436	NY	US	domestic	N/A
4269	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	7086240	70	70	2	(41.1669 -74.0436); (41.2569 -73.9839)	41.1669	-74.0436	NY	US	domestic	N/A
4270	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	7533536	70	70	2	(41.1669 -74.0436); (41.2569 -73.9839)	41.1669	-74.0436	NY	US	domestic	N/A
4271	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	7599759	70	70	1	(41.2225 -74.2947)	41.2225	-74.2947	NY	US	domestic	N/A
4272	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	7599759	70	70	1	(30.1578 -95.4892)	30.1578	-95.4892	TX	US	domestic	2265.8421662911783
4273	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	7805952	70	70	2	(41.1475 -73.9897); (41.2569 -73.9839)	41.1475	-73.9897	NY	US	domestic	N/A
4274	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8046107	70	70	1	(41.1475 -73.9897)	41.1475	-73.9897	NY	US	domestic	N/A
4275	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8046107	70	70	1	(30.1578 -95.4892)	30.1578	-95.4892	TX	US	domestic	2285.18879698175
4276	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8205462	70	70	1	(41.1475 -73.9897)	41.1475	-73.9897	NY	US	domestic	N/A
4277	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8327653	70	70	2	(41.1475 -73.9897); (41.2569 -73.9839)	41.1475	-73.9897	NY	US	domestic	N/A
4278	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8463441	70	70	1	(41.1475 -73.9897)	41.1475	-73.9897	NY	US	domestic	N/A
4279	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8463441	70	70	1	(30.1578 -95.4892)	30.1578	-95.4892	TX	US	domestic	2285.18879698175
4280	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8544287	70	70	1	(41.1475 -73.9897)	41.1475	-73.9897	NY	US	domestic	N/A
4281	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	8695364	70	70	1	(41.1475 -73.9897)	41.1475	-73.9897	NY	US	domestic	N/A
4282	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	9222712	70	70	2	(41.1475 -73.9897); (41.2569 -73.9839)	41.1475	-73.9897	NY	US	domestic	N/A
4283	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	9423165	70	70	1	(41.1475 -73.9897)	41.1475	-73.9897	NY	US	domestic	N/A
4284	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	9423165	70	70	1	(30.1578 -95.4892)	30.1578	-95.4892	TX	US	domestic	2285.18879698175
4285	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	9435575	70	70	1	(42.8744 -71.1817)	42.8744	-71.1817	NH	US	domestic	N/A
4286	01774f0a-0baf-46cf-a73a-dc18b531a089	the hudson company	9519891	70	70	1	(41.1475 -73.9897)	41.1475	-73.9897	NY	US	domestic	N/A
4287	0181b0db-30ce-9e85-bf84-82d1dc5273c7	alpha audiotronics	9148717	70	70	1	(40.1225 -75.0639)	40.1225	-75.0639	PA	US	domestic	N/A
4288	0181b0db-30ce-9e85-bf84-82d1dc5273c7	alpha audiotronics	9210498	70	70	1	(40.1225 -75.0639)	40.1225	-75.0639	PA	US	domestic	N/A
4289	0181b0db-30ce-9e85-bf84-82d1dc5273c7	alpha audiotronics	9509358	70	70	1	(40.1225 -75.0639)	40.1225	-75.0639	PA	US	domestic	N/A
4290	0181b0db-30ce-9e85-bf84-82d1dc5273c7	alpha audiotronics	9509358	70	70	1	(40.7142 -74.0064)	40.7142	-74.0064	NY	US	domestic	111.09928464338313
4291	0181b0db-30ce-9e85-bf84-82d1dc5273c7	alpha audiotronics	9602907	70	70	1	(40.1225 -75.0639)	40.1225	-75.0639	PA	US	domestic	N/A
4292	0181b0db-30ce-9e85-bf84-82d1dc5273c7	alpha audiotronics	9723390	70	70	1	(40.1225 -75.0639)	40.1225	-75.0639	PA	US	domestic	N/A
4293	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	7542889	70	70	2	(47.3769 8.5417); (47.5003 8.4719)	47.3769	8.5417	N/A	CH	domestic	N/A
4294	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	7623939	70	70	2	(47.4634 8.6651); (47.4905 8.5034)	47.4634	8.6651	N/A	CH	domestic	N/A
4295	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	7870792	70	70	2	(47.5003 8.4719); (47.3769 8.5417)	47.5003	8.4719	N/A	CH	domestic	N/A
4296	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	7885722	70	70	4	(47.5003 8.4719); (47.4634 8.6651); (47.3769 8.5417); (47.3769 8.5417)	47.5003	8.4719	N/A	CH	domestic	N/A
4297	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	7894929	70	70	2	(47.4634 8.6651); (47.4905 8.5034)	47.4634	8.6651	N/A	CH	domestic	N/A
4298	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	8140306	70	70	2	(47.3769 8.5417); (47.5003 8.4719)	47.3769	8.5417	N/A	CH	domestic	N/A
4299	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	8155777	70	70	2	(47.3769 8.5417); (47.4905 8.5034)	47.3769	8.5417	N/A	CH	domestic	N/A
4300	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	8271118	70	70	4	(47.5003 8.4719); (47.3769 8.5417); (47.3769 8.5417); (47.3769 8.5417)	47.5003	8.4719	N/A	CH	domestic	N/A
4301	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	8280708	70	70	3	(47.5003 8.4719); (47.5 8.7251); (47.6167 8.3)	47.5003	8.4719	N/A	CH	domestic	N/A
4302	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	8768503	70	70	2	(47.4634 8.6651); (47.4905 8.5034)	47.4634	8.6651	N/A	CH	domestic	N/A
4303	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	9342070	70	70	3	(47.5003 8.4719); (47.4634 8.6651); (47.4634 8.6651)	47.5003	8.4719	N/A	CH	domestic	N/A
4304	0188f261-ce4a-101f-e4d7-43021e5001a9	autoform engineering	9429932	70	70	2	(47.2287 8.6706); (47.3769 8.5417)	47.2287	8.6706	N/A	CH	domestic	N/A
4305	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	5835701	70	70	1	(37.3192 -122.2731)	37.3192	-122.2731	CA	US	domestic	N/A
4306	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	5918004	70	70	6	(37.3192 -122.2731); (37.4419 -122.1419); (37.4419 -122.1419); (37.3861 -122.0828); (37.3689 -122.0353); (37.4283 -121.9056)	37.3192	-122.2731	CA	US	domestic	N/A
4307	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	6049666	70	70	4	(37.4419 -122.1419); (37.4539 -122.1811); (37.3192 -122.2731); (37.2639 -122.0219)	37.4419	-122.1419	CA	US	domestic	N/A
4308	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	6126329	70	70	4	(37.4419 -122.1419); (37.4539 -122.1811); (37.3192 -122.2731); (37.2639 -122.0219)	37.4419	-122.1419	CA	US	domestic	N/A
4309	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	6206584	70	70	1	(37.3192 -122.2731)	37.3192	-122.2731	CA	US	domestic	N/A
4310	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	6263457	70	70	6	(37.3192 -122.2731); (37.4419 -122.1419); (37.4419 -122.1419); (37.3861 -122.0828); (37.3689 -122.0353); (37.4283 -121.9056)	37.3192	-122.2731	CA	US	domestic	N/A
4311	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	6618824	70	70	1	(37.3192 -122.2731)	37.3192	-122.2731	CA	US	domestic	N/A
4312	0194f219-027b-40b9-18d2-2e6a3df352fe	rational software	6934935	70	70	4	(37.4419 -122.1419); (37.4539 -122.1811); (37.3192 -122.2731); (37.2639 -122.0219)	37.4419	-122.1419	CA	US	domestic	N/A
4313	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6319217	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4314	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6464658	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4315	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6478760	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4316	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6488642	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4317	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6641549	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4318	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6712780	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4319	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6719710	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4320	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6756467	70	70	1	(53.9218 -1.1021)	53.9218	-1.1021	N/A	GB	domestic	N/A
4321	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	6835182	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4322	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7048708	70	70	1	(53.6015 -2.0969)	53.6015	-2.0969	N/A	GB	domestic	N/A
4323	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7048708	70	70	1	(51.6533 -3.2844)	51.6533	-3.2844	N/A	GB	domestic	230.97323804085062
4324	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7160263	70	70	1	(55.2083 -2.0784)	55.2083	-2.0784	N/A	GB	domestic	N/A
4325	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7160263	70	70	1	(35.2269 -80.8433)	35.2269	-80.8433	NC	US	cross border	6185.942059528715
4326	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7452341	70	70	1	(53.6097 -2.1561)	53.6097	-2.1561	N/A	GB	domestic	N/A
4327	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7467537	70	70	1	(35.7331 -81.3414)	35.7331	-81.3414	NC	US	domestic	N/A
4328	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7572241	70	70	1	(35.1953 -79.4697)	35.1953	-79.4697	NC	US	domestic	N/A
4329	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7572241	70	70	1	(26.2708 -80.2708)	26.2708	-80.2708	FL	US	domestic	995.2963344209711
4330	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7713222	70	70	1	(55.2083 -2.0784)	55.2083	-2.0784	N/A	GB	domestic	N/A
4331	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7713222	70	70	1	(35.2269 -80.8433)	35.2269	-80.8433	NC	US	cross border	6185.942059528715
4332	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7748531	70	70	1	(35.2269 -80.8433)	35.2269	-80.8433	NC	US	domestic	N/A
4333	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7749180	70	70	2	(35.2269 -80.8433); (35.2269 -80.8433)	35.2269	-80.8433	NC	US	domestic	N/A
4334	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7749180	70	70	1	(53.7632 -2.7044)	53.7632	-2.7044	N/A	GB	cross border	6186.055348993974
4335	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7837642	70	70	1	(53.7833 10)	53.7833	10	N/A	DE	domestic	N/A
4336	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7854712	70	70	1	(35.2269 -80.8433)	35.2269	-80.8433	NC	US	domestic	N/A
4337	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7854712	70	70	1	(51.6533 -3.2844)	51.6533	-3.2844	N/A	GB	cross border	6208.679337854719
4338	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7960603	70	70	1	(53.7632 -2.7044)	53.7632	-2.7044	N/A	GB	domestic	N/A
4339	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7972288	70	70	2	(35.2269 -80.8433); (35.2269 -80.8433)	35.2269	-80.8433	NC	US	domestic	N/A
4340	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	7972288	70	70	1	(53.7632 -2.7044)	53.7632	-2.7044	N/A	GB	cross border	6186.055348993974
4341	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8025631	70	70	1	(53.6097 -2.1561)	53.6097	-2.1561	N/A	GB	domestic	N/A
4342	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8025631	70	70	1	(35.2269 -80.8433)	35.2269	-80.8433	NC	US	cross border	6225.305446929225
4343	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8074834	70	70	1	(35.2269 -80.8433)	35.2269	-80.8433	NC	US	domestic	N/A
4344	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8079625	70	70	2	(35.7331 -81.3414); (35.7331 -81.3414)	35.7331	-81.3414	NC	US	domestic	N/A
4345	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8343082	70	70	2	(35.2269 -80.8433); (35.2269 -80.8433)	35.2269	-80.8433	NC	US	domestic	N/A
4346	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8343082	70	70	1	(53.6097 -2.1561)	53.6097	-2.1561	N/A	GB	cross border	6225.305446929225
4347	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8371003	70	70	2	(35.7331 -81.3414); (35.7331 -81.3414)	35.7331	-81.3414	NC	US	domestic	N/A
4348	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8608676	70	70	1	(53.5472 9.8727)	53.5472	9.8727	N/A	DE	domestic	N/A
4349	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8647288	70	70	1	(53.5472 9.8727)	53.5472	9.8727	N/A	DE	domestic	N/A
4350	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8708938	70	70	2	(35.2269 -80.8433); (35.2269 -80.8433)	35.2269	-80.8433	NC	US	domestic	N/A
4351	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8708938	70	70	1	(53.7632 -2.7044)	53.7632	-2.7044	N/A	GB	cross border	6186.055348993974
4352	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8771209	70	70	1	(55.2083 -2.0784)	55.2083	-2.0784	N/A	GB	domestic	N/A
4353	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8790287	70	70	1	(53.7632 -2.7044)	53.7632	-2.7044	N/A	GB	domestic	N/A
4354	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	8795800	70	70	1	(53.7632 -2.7044)	53.7632	-2.7044	N/A	GB	domestic	N/A
4355	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9192504	70	70	1	(53.3177 9.8695)	53.3177	9.8695	N/A	DE	domestic	N/A
4356	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9192504	70	70	1	(35.0072 -80.9453)	35.0072	-80.9453	SC	US	cross border	7011.57491193507
4357	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9302033	70	70	1	(52.05 7.85)	52.05	7.85	N/A	DE	domestic	N/A
4358	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9345271	70	70	3	(35.7428 -81.5136); (35.7331 -81.3414); (35.7964 -81.4308)	35.7428	-81.5136	NC	US	domestic	N/A
4359	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9345271	70	70	1	(53.5472 9.8727)	53.5472	9.8727	N/A	DE	cross border	6975.215645852284
4360	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9358172	70	70	3	(35.7428 -81.5136); (35.7331 -81.3414); (35.7964 -81.4308)	35.7428	-81.5136	NC	US	domestic	N/A
4361	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9358172	70	70	1	(53.5472 9.8727)	53.5472	9.8727	N/A	DE	cross border	6975.215645852284
4362	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9387114	70	70	1	(54.1346 8.8586)	54.1346	8.8586	N/A	DE	domestic	N/A
4363	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9387130	70	70	1	(52.05 7.85)	52.05	7.85	N/A	DE	domestic	N/A
4364	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9393145	70	70	2	(53.5472 9.8727); (53.5472 9.8727)	53.5472	9.8727	N/A	DE	domestic	N/A
4365	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9393163	70	70	2	(53.5472 9.8727); (53.5472 9.8727)	53.5472	9.8727	N/A	DE	domestic	N/A
4366	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9504597	70	70	1	(35.5847 -80.8103)	35.5847	-80.8103	NC	US	domestic	N/A
4367	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9682179	70	70	1	(48.5833 13.4833)	48.5833	13.4833	N/A	DE	domestic	N/A
4368	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9707311	70	70	1	(52.05 7.85)	52.05	7.85	N/A	DE	domestic	N/A
4369	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9757268	70	70	1	(55.2083 -2.0784)	55.2083	-2.0784	N/A	GB	domestic	N/A
4370	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9757268	70	70	1	(53.5472 9.8727)	53.5472	9.8727	N/A	DE	cross border	794.6541978354697
4371	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9764055	70	70	2	(53.5472 9.8727); (53.5472 9.8727)	53.5472	9.8727	N/A	DE	domestic	N/A
4372	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9764055	70	70	1	(40.4182 -3.7091)	40.4182	-3.7091	N/A	ES	cross border	1780.2821645745128
4373	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9770358	70	70	1	(55.2083 -2.0784)	55.2083	-2.0784	N/A	GB	domestic	N/A
4374	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9770358	70	70	1	(53.5472 9.8727)	53.5472	9.8727	N/A	DE	cross border	794.6541978354697
4375	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9827397	70	70	2	(53.5472 9.8727); (53.5472 9.8727)	53.5472	9.8727	N/A	DE	domestic	N/A
4376	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9849039	70	70	2	(35.7428 -81.5136); (35.7964 -81.4308)	35.7428	-81.5136	NC	US	domestic	N/A
4377	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9849039	70	70	1	(53.5472 9.8727)	53.5472	9.8727	N/A	DE	cross border	6975.215645852284
4378	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9907708	70	70	1	(51.9607 7.6261)	51.9607	7.6261	N/A	DE	domestic	N/A
4379	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9980847	70	70	1	(53.3177 9.8695)	53.3177	9.8695	N/A	DE	domestic	N/A
4380	01a12dc6-0c93-14e6-c37f-9426575e4117	bsn medical	9980847	70	70	1	(35.0072 -80.9453)	35.0072	-80.9453	SC	US	cross border	7011.57491193507
4381	01b5c089-e09c-2376-e0fe-c73bf8c8b92a	c.r. laurence	6434905	70	70	1	(33.8622 -118.3986)	33.8622	-118.3986	CA	US	domestic	N/A
4382	01b5c089-e09c-2376-e0fe-c73bf8c8b92a	c.r. laurence	6912818	70	70	1	(33.8622 -118.3986)	33.8622	-118.3986	CA	US	domestic	N/A
4383	01b5c089-e09c-2376-e0fe-c73bf8c8b92a	c.r. laurence	7302780	70	70	1	(33.8492 -118.3875)	33.8492	-118.3875	CA	US	domestic	N/A
4384	01b5c089-e09c-2376-e0fe-c73bf8c8b92a	c.r. laurence	7347461	70	70	1	(33.8492 -118.3875)	33.8492	-118.3875	CA	US	domestic	N/A
